date,USDJPY_Close,USDJPY_return,USDJPY_sma_5,USDJPY_sma_20,USDJPY_sma_50,USDJPY_ema_20,USDJPY_macd_line,USDJPY_macd_signal,USDJPY_macd_hist,USDJPY_rsi_14,USDJPY_roc_5,USDJPY_roc_20,USDJPY_price_vs_sma20,USDJPY_atr_14,USDJPY_stoch_k,USDJPY_stoch_d,JPYUSD_Close,JPYUSD_return,JPYUSD_rsi_14,JPYUSD_macd_hist,EURUSD_Close,EURUSD_return,GBPUSD_Close,GBPUSD_return,AUDUSD_Close,AUDUSD_return,usa_sentiment_mean,usa_sentiment_std,usa_sentiment_ma3,usa_sentiment_ma5,usa_sentiment_ma7,usa_sentiment_ma10,usa_sentiment_ma20,usa_sentiment_volatility_7d,usa_sentiment_volatility_20d,usa_sentiment_momentum_3d,usa_sentiment_momentum_5d,usa_sentiment_momentum_10d,usa_sentiment_trend_short,usa_sentiment_trend_medium,usa_sentiment_ema5,usa_sentiment_ema20,usa_article_count,japan_sentiment_mean,japan_sentiment_std,japan_sentiment_ma3,japan_sentiment_ma5,japan_sentiment_ma7,japan_sentiment_ma10,japan_sentiment_ma20,japan_sentiment_volatility_7d,japan_sentiment_volatility_20d,japan_sentiment_momentum_3d,japan_sentiment_momentum_5d,japan_sentiment_momentum_10d,japan_sentiment_trend_short,japan_sentiment_trend_medium,japan_sentiment_ema5,japan_sentiment_ema20,japan_article_count,sentiment_divergence,sentiment_divergence_ma5,sentiment_combined,sentiment_combined_ma7,volatility_percentile,price_momentum_20d,price_momentum_60d
2012-01-23,76.95999908447266,-0.0015568596747708,76.88939971923828,77.08260002136231,77.40845993041991,77.08091165193476,-0.1877480782859777,-0.1994854799316222,0.0117374016456444,44.71679841381638,0.065005096844004,-1.4344297135205415,-0.001590513771664,0.3765308251333434,49.54962385601709,36.98857078248809,0.0129937631483386,0.0015592872662315,55.23073827207994,-1.9802258388359047e-06,1.2884771823883057,-0.0061847438449091,1.554557204246521,0.0036999037906484,1.0468025207519531,0.0050037218901159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,-0.014344297135205464,0.016107753566318994
2012-01-24,77.0,0.0005197624220789,76.92539978027344,77.03110008239746,77.4068798828125,77.07320578032191,-0.1708882878643436,-0.1937660415181665,0.0228777536538228,45.85979968700501,0.2343143789258682,-1.3200035824813534,-0.0004037341069281,0.4132071511701358,52.02382065714622,46.90561776486783,0.0129870129870129,-0.0005194924094459,54.08127631890796,-3.849432463226589e-06,1.3026939630508425,0.011033785352865,1.5578993558883667,0.0021499058591836,1.052897572517395,0.0058225421171738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.01320003582481355,-0.016703257389478088
2012-01-25,77.68699645996094,0.0089220319475447,77.09879913330079,77.0219497680664,77.41941986083985,77.13166203552562,-0.1009284690714054,-0.1751985270288143,0.0742700579574089,60.83620406928443,1.128608134054878,-0.2350151279905104,0.0086345086549635,0.4751208388934743,50.78624473842594,50.78656308386308,0.0128721671009045,-0.0088431332303468,39.15162864237058,-1.2443185370379392e-05,1.304103970527649,0.0010823781462103,1.5626953840255735,0.00307852244696,1.047998309135437,-0.0046531243967485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48333333333333334,-0.0023501512799051216,-0.007904928074839113
2012-01-26,77.7699966430664,0.0010683922263392,77.29939880371094,77.01314964294433,77.43359985351563,77.19245580767236,-0.0383453660192856,-0.1478278948269085,0.1094825288076229,62.19678890378631,1.3065488743594218,-0.225800559837393,0.0098275035319428,0.4775409707972887,56.57120661743176,53.1270906710013,0.0128584292550455,-0.0010672519826157,37.8071184939948,-1.8320415425205985e-05,1.3107362985610962,0.0050857356340721,1.5660971403121948,0.0021768518173121,1.0592883825302124,0.0107729881779001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.002258005598373969,-0.004722395937837298
2012-04-10,81.64299774169922,0.0038484680142354,82.10260009765625,82.75634994506838,80.69814025878908,82.19125475991385,0.2258531145202482,0.5237311051593257,-0.2978779906390775,47.49480766585671,0.1263144775759521,-0.8741804326865227,-0.013453374926615,0.9638770679475618,22.62472587610927,27.89994321130592,0.0122484478480785,-0.0038337140881944,52.29976929057661,4.51274828213527e-05,1.311131477355957,0.0024649264769416,1.5908114910125732,0.001734026723829,1.0310128927230835,0.0021548832316782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05130121859686487,0.04599434068291264
2012-04-11,80.69400024414062,-0.0116237463568035,81.67539978027345,82.64305000305177,80.78662033081055,82.04865909174498,0.0863039125159446,0.4362456666306495,-0.3499417541147049,41.482480987456654,-2.5787776647292446,-2.73143546930939,-0.0235839524175254,0.97067142794489,12.758120571882914,19.5093566984542,0.0123924950674707,0.0117604468075356,58.44396510356214,5.3013032015791496e-05,1.3073604106903076,-0.0028761926098015,1.585539937019348,-0.0033137515180191,1.0233948230743408,-0.0073889179296507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047701944445682765,0.032817139138072715
2012-04-12,81.00800323486328,0.0038912805137016,81.38899993896484,82.5014503479004,80.88300033569335,81.94954901013719,0.0010356433962499,0.3492036619837696,-0.3481680185875196,44.00814008600037,-1.7370198497516467,-3.37785451661268,-0.018102071014987,0.9313376237306344,16.540448518453083,17.307764988815087,0.012344459313492,-0.0038761971432847,55.85998139565102,5.273423021787216e-05,1.311991572380066,0.0035423756539429,1.5923566818237305,0.0042993207835542,1.032002329826355,0.0084107390011576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.053009267041600916,0.037539859693098476
2012-04-13,80.93000030517578,-0.0009629039918604,81.12100067138674,82.37335052490235,80.97800033569335,81.85244913347421,-0.0720042386913633,0.264962081848743,-0.3369663205401063,43.505800042253846,-1.6287788897139306,-3.0685533454995007,-0.0175220530733447,0.8882422884418392,10.510029467883284,13.26953285273976,0.0123563572992603,0.0009638320696068,56.37448003577723,5.105742591545381e-05,1.318913221359253,0.0052756809760832,1.595914363861084,0.0022342243279809,1.0438958406448364,0.0115246937673896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05484737332721035,0.04146291391463208
2012-04-16,80.9020004272461,-0.0003459764960348,81.035400390625,82.24595069885254,81.06502029418947,81.76193020907154,-0.1306422649060579,0.1858412124977828,-0.3164834774038407,43.31466967326853,-0.5262527900806804,-3.053321287209185,-0.0163406254069259,0.8712250911159154,15.657354449213424,14.235944145183264,0.012360633788027,0.0003460962371941,56.57042579319247,4.7989525244396e-05,1.30565345287323,-0.0100535564215192,1.5850372314453125,-0.0068156115779645,1.0343722105026243,-0.0091231613072901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.054647391380584276,0.04043310092321373
2012-04-17,80.38099670410156,-0.0064399362239881,80.78300018310547,82.09650039672852,81.14164016723633,81.63041273240773,-0.2166564882606536,0.1053416723460955,-0.3219981606067492,39.81002226493365,-1.5457553893235945,-3.5852296317730548,-0.0208961853956848,0.8472806640928479,11.169434947100632,12.44560628806578,0.0124407514338395,0.0064816778157528,60.17897940711274,4.894116437070641e-05,1.31268048286438,0.0053820023802535,1.5895723104476929,0.0028611813731624,1.035400390625,0.0009940136750929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.04186589527879603,0.0351439275464942
2012-04-18,81.05999755859375,0.0084472808541018,80.8561996459961,81.96700019836426,81.22704010009765,81.57608747775879,-0.2274122191543597,0.0387908940460045,-0.2662031132003642,45.94812643188219,0.453561991406791,-3.096238995864075,-0.0110654609486198,0.8699749677667405,15.282851551088047,14.036546982467367,0.0123365412055083,-0.0083765220200238,53.904994777244376,4.04873655573636e-05,1.3135426044464111,0.0006567642265464,1.594209909439087,0.0029175136990704,1.040680170059204,0.0050992635139117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.053959091130936,0.05059877933244472
2012-04-19,81.30000305175781,0.0029608376559668,80.91459960937502,81.87185020446778,81.31184020996093,81.54979372290155,-0.2141017442556574,-0.0117876336143278,-0.2023141106413295,47.96796395739213,0.3604579859201662,-2.287176917806511,-0.0069846614102627,0.8547628493590158,19.778537874263492,15.410274790817391,0.0123001225395203,-0.0029520969760745,51.869774767085886,3.08156027995298e-05,1.311991572380066,-0.001180800730098,1.6023072004318235,0.0050791874675937,1.0372260808944702,-0.0033190688783254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.057767400548371484,0.0547620044504058
2012-04-20,81.60900115966797,0.0038007145917748,81.05039978027344,81.82680015563966,81.3913801574707,81.55543252640311,-0.1765839818748986,-0.044746903266442,-0.1318370786084566,50.531019210420034,0.8389977164608546,-1.0919900051328042,-0.0026617073569713,0.8274226545526799,35.59995609010838,23.55378183848664,0.012253550292124,-0.0037863238554464,49.306055532443615,2.016924078577152e-05,1.314578652381897,0.0019718724237975,1.6061676740646362,0.002409321777854,1.0346397161483765,-0.0024935400234665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.061925865712924466,0.05903197177777364
2012-04-23,81.5999984741211,-0.0001103148601128,81.18999938964845,81.77735023498536,81.46938018798828,81.55967690237625,-0.1458955334791909,-0.0649766293089918,-0.0809189041701991,50.45304060982721,0.8627698242180041,-1.1974941582552778,-0.0021687149357939,0.8139638891535488,43.63621970115004,33.004904555173965,0.0122549021899448,0.0001103270308253,49.38426206446188,1.248255593720957e-05,1.3204805850982666,0.0044896003032424,1.6131634712219238,0.0043555833368154,1.0384000539779663,0.003634441797371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.06169815321366068,0.05890141110291247
2012-04-24,81.08000183105469,-0.0063725079998784,81.32980041503906,81.68200035095215,81.54078018188477,81.51399356225039,-0.1616704638584565,-0.0843153962188847,-0.0773550676395717,46.03417414534241,0.8696149035403254,-2.297947500071709,-0.0073700266559454,0.8096092079319225,43.99167659399545,41.07595079508462,0.0123334975014392,0.0064133772980161,53.84253214234848,1.1954932054734072e-05,1.3152011632919312,-0.0039981063454579,1.6121231317520142,-0.0006449064143025,1.0310978889465332,-0.0070321308280556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.05601795464972348,0.053561704282099054
2012-04-25,81.38999938964844,0.0038233541143681,81.39580078125,81.59910049438477,81.6013801574707,81.50218459343117,-0.1474581913748096,-0.0969439552500697,-0.0505142361247399,48.90711306387065,0.4071081186699365,-1.996432425589561,-0.0025625417862384,0.7856370518966066,43.58214311542102,43.736679803522165,0.0122865217778486,-0.003808791754741,50.953726805284816,7.901229996840503e-06,1.3197835683822632,0.0034841857034724,1.614465594291687,0.0014530295444163,1.03339946269989,0.0022321583411524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166666666666667,0.05824984415838985,0.059227770882041675
2012-04-26,81.30000305175781,-0.0011057419654197,81.39580078125,81.52250061035157,81.65778015136719,81.4829292085099,-0.1418219798717643,-0.1059195601744086,-0.0359024196973556,48.10642764438589,0.0,-1.8495239365435396,-0.0027292778917223,0.782234331218445,48.71303369164245,45.428951133686304,0.0123001225395203,0.0011069659841584,51.76071667716315,5.697793480687124e-06,1.323276400566101,0.0026465189198554,1.617808818817139,0.0020707932936276,1.0362050533294678,0.0027149139619715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.05831819024643181,0.05721718385659824
2012-04-27,81.05799865722656,-0.0029766837078367,81.28560028076173,81.4617504119873,81.70246017456056,81.4424596321972,-0.1550951336155179,-0.1157546748626305,-0.0393404587528874,45.92892222340664,-0.6751736874751967,-1.476795459660504,-0.0049563353686704,0.7982887471874958,53.47144038762406,48.58887239822917,0.0123368454263069,0.0029855708078199,53.96326213330547,6.232188927127791e-06,1.319087266921997,-0.0031657283711187,1.617861270904541,3.242168468364781e-05,1.0366991758346558,0.0004768578416021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166666666666667,0.05516791173181801,0.053111567775626645
2012-04-30,80.3499984741211,-0.0087344888207692,81.03560028076173,81.33575019836425,81.71370010375975,81.33841571238042,-0.2202055093192854,-0.1366448417539615,-0.0835606675653238,40.196488367398565,-1.5318627737431016,-3.0409125002290107,-0.0121195381101062,0.836553810516179,47.67230944751321,49.95226117559324,0.0124455509519651,0.0088114523528355,59.81267907088785,1.3034149943761052e-05,1.3241524696350098,0.0038399299576532,1.6281341314315796,0.0063496547644625,1.0456314086914062,0.0086160315981336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.04667370436346485,0.03983325362186907
2012-05-01,79.9209976196289,-0.0053391519930191,80.80379943847657,81.25480003356932,81.72040008544921,81.20342351307076,-0.3029307378293566,-0.1699020209690405,-0.1330287168603161,37.169253560790686,-1.4294575545777402,-1.9855325947024085,-0.0164150599520197,0.8282286255295324,30.78787231157104,43.9772073822361,0.0125123563241707,0.005367811554783,62.92995734522167,2.070425222946165e-05,1.32397723197937,-0.0001323394848088,1.6233766078948977,-0.0029220710043703,1.0421985387802124,-0.0032830592909312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.03685775455482165,0.03570221652467964
2012-05-02,80.20999908447266,0.0036160893063323,80.56779937744142,81.12379989624023,81.72800003051758,81.10881166272809,-0.3412375010012454,-0.2041691169754815,-0.1370683840257638,40.424275334645735,-1.449809944741023,-3.163108401139426,-0.0112642752550589,0.8162125567138069,23.743079837385075,34.06775386548977,0.0124672735496089,-0.0036030603184399,59.571725841279,2.1328779893411e-05,1.32397723197937,0.0,1.6223231554031372,-0.000648926741113,1.033698558807373,-0.0081558164366529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166666666666667,0.04222973023210064,0.03274233939219262
2012-05-03,80.12100219726562,-0.0011095485378737,80.33199920654297,81.0078498840332,81.72482009887695,81.01473457077928,-0.3744606426253369,-0.2382274221054526,-0.1362332205198843,39.741488305527646,-1.4501854984453115,-2.81295508911325,-0.0109476759108796,0.7886259673182336,21.195197270237248,25.242049806397784,0.0124811219602308,0.0011107810033041,60.27303984097936,2.121677706846657e-05,1.3147515058517456,-0.0069681909211019,1.6193020343780518,-0.0018622190129159,1.0307791233062744,-0.0028242619438948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.04053249606838483,0.026126725862113842
2012-05-04,80.20999908447266,0.0011107810033119,80.16239929199219,80.90485000610352,81.73042007446288,80.93809309589294,-0.3891233450023463,-0.2684066066848314,-0.1207167383175149,40.81799656235525,-1.0461639650639272,-2.503947541813062,-0.0085884952704126,0.7721525880259714,25.692562132615272,23.5436130800792,0.0124672735496089,-0.001109548537866,59.16769786868659,1.8833098821601317e-05,1.3156163692474363,0.0006578151018206,1.619197130203247,-6.478357500794285e-05,1.0267994403839111,-0.0038608493637301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.03247651137873575,0.028860954674486905
2012-05-07,79.81800079345703,-0.0048871499250709,80.05599975585938,80.82924995422363,81.69736007690429,80.83141763851809,-0.4274472821023494,-0.300214741768335,-0.1272325403340143,37.62925972438708,-0.66210042410319,-1.859093819693387,-0.0125109308986449,0.7519986791505114,19.59238772319123,22.160049042014585,0.0125285022182862,0.0049111514585498,62.44683569404288,1.9898854147853983e-05,1.297033667564392,-0.0141247115172897,1.6123050451278689,-0.0042564830105109,1.0124019384384155,-0.014021727495403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833333333333333,0.02633411648183759,0.02880786519052747
2012-05-08,79.91999816894531,0.0012778743450643,80.05579986572266,80.74309997558595,81.68648010253905,80.74461578427307,-0.4444654218756341,-0.3290648777897949,-0.1154005440858392,38.96534143899837,-0.0012505483081561,-2.110407040913789,-0.0101940823041165,0.7247846447301625,16.46441584715608,20.58312190098753,0.0125125127991878,-0.001276243466283,61.06762881474092,1.809754747578858e-05,1.306165099143982,0.0070402425225686,1.6194331645965576,0.0044210737231324,1.0215651988983154,0.0090510103862837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.021104070409137865,0.027909944295116507
2012-05-09,79.86000061035156,-0.0007507202198243,79.98580017089844,80.70139999389649,81.67408004760742,80.66036672009007,-0.4575197192852442,-0.3547558460888848,-0.1027638731963594,38.44365913597491,-0.4363526718813387,-1.0335336348003408,-0.0104260816244645,0.7082288733362111,13.47716552786074,16.511323032736016,0.0125219132526575,0.0007512842240857,61.604536589835085,1.617272374013213e-05,1.299545168876648,-0.0050682186131542,1.6147263050079346,-0.0029064858566087,1.0102949142456057,-0.0110323694120197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,-0.010335336348003432,0.022797114978920563
2012-05-10,79.70999908447266,-0.0018783060948219,79.90359954833984,80.63649978637694,81.64276000976562,80.56985551669794,-0.4744994789294452,-0.3787045726569968,-0.0957949062724483,37.106080027557496,-0.5129779976803579,-1.6023159423240851,-0.0114898427431595,0.6842126429514259,14.75866010364831,14.900080492888376,0.0125454774995073,0.0018818407678073,62.98264586111138,1.513842363828899e-05,1.2936609983444214,-0.004527869190813,1.6138142347335815,-0.0005648451205162,1.0054596662521362,-0.0047859767730098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,-0.01602315942324084,0.02439215944662676
2012-05-11,79.86900329589844,0.001994783756769,79.835400390625,80.58344993591308,81.61774002075197,80.50310768614561,-0.4697112113126707,-0.3969059003881316,-0.072805310924539,39.50870121189558,-0.4251287775419386,-1.3110058140077494,-0.0088659227246145,0.654983277446246,17.04791398063943,15.09457987071616,0.0125205018058783,-0.0019908125163016,60.50387923882098,1.1584297085383274e-05,1.2934937477111816,-0.0001292847457361,1.613684058189392,-8.06638963690709e-05,1.0060261487960815,0.0005634065323145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,-0.013110058140077485,0.027254061683581243
2012-05-14,80.02999877929688,0.0020157442406283,79.87779998779297,80.53984985351563,81.58580001831055,80.45804969501715,-0.4477639407285636,-0.4070775084562181,-0.0406864322723455,41.92769873232264,0.2656017235866699,-1.0778493032856415,-0.0063304199740384,0.6433413837098512,20.346457600022436,17.384343894770055,0.0124953144477454,-0.0020116891897314,58.02377211633436,6.59719442645034e-06,1.289989709854126,-0.0027089716229831,1.6077170372009275,-0.0036977628663938,1.002466082572937,-0.0035387412418701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.010778493032856384,0.030345195420182547
2012-05-15,79.8499984741211,-0.0022491604138615,79.86380004882812,80.51329994201659,81.552440032959,80.40014005493182,-0.4398250614447647,-0.4136270190539274,-0.0261980423908373,40.00166108284756,-0.0875872077427282,-0.6606016990995756,-0.0082384086650675,0.6212455444297948,23.09218540424323,20.16218566163503,0.0125234817671799,0.0022542305399591,59.998516563276354,4.363296803319022e-06,1.283202886581421,-0.0052611452795794,1.6097874641418457,0.0012878055609355,0.9974067807197572,-0.0050468558898217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,-0.006606016990995722,0.027935094753092082
2012-05-16,80.32499694824219,0.0059486347300938,79.95679931640625,80.47654991149902,81.54573989868165,80.39298356858042,-0.3907012741962887,-0.4090418700823997,0.0183405958861109,46.92982172675912,0.5822643805869838,-0.9067365315675856,-0.0018831940909929,0.6261567513566845,31.23949129999536,24.89271143475367,0.0124494246871164,-0.0059134577300683,52.94596730066436,-2.5615078342153177e-06,1.273560881614685,-0.0075140143990971,1.598720908164978,-0.006874544760334,0.9946290850639344,-0.0027849175577273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,-0.009067365315675868,0.03495590183981534
